InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
563022,84673A,PINK FLY SWAT,4,2011-08-11 13:34:00,0.65,17248.0,United Kingdom,2.6
555508,21901,"KEY FOB , BACK DOOR ",4,2011-06-03 16:45:00,0.65,16880.0,United Kingdom,2.6
571183,23154,SET OF 4 JAM JAR MAGNETS,2,2011-10-14 11:08:00,2.08,14796.0,United Kingdom,4.16
577106,23080,RED METAL BOX TOP SECRET,1,2011-11-17 17:18:00,8.25,14456.0,United Kingdom,8.25
549711,21912,VINTAGE SNAKES & LADDERS,4,2011-04-11 14:07:00,3.75,13654.0,United Kingdom,15.0
538903,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2010-12-15 10:17:00,8.5,13496.0,United Kingdom,17.0
578999,20767,BLUE PAISLEY JOURNAL ,1,2011-11-27 16:08:00,2.55,17595.0,United Kingdom,2.55
542647,48138,DOORMAT UNION FLAG,4,2011-01-31 11:46:00,7.95,18245.0,United Kingdom,31.8
552731,22704,WRAP RED APPLES ,25,2011-05-11 10:43:00,0.42,12372.0,Denmark,10.5
564536,23341,PINK DINER WALL CLOCK,1,2011-08-25 15:12:00,8.5,13159.0,United Kingdom,8.5
558442,21407,BROWN CHECK CAT DOORSTOP ,1,2011-06-29 13:10:00,4.25,15537.0,United Kingdom,4.25
546784,22426,ENAMEL WASH BOWL CREAM,4,2011-03-17 09:49:00,3.75,18189.0,United Kingdom,15.0
561661,22906,12 MESSAGE CARDS WITH ENVELOPES,1,2011-07-28 16:21:00,1.65,12743.0,Unspecified,1.65
544102,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2011-02-16 10:32:00,9.95,14665.0,United Kingdom,19.9
549101,84978,HANGING HEART JAR T-LIGHT HOLDER,10,2011-04-06 11:34:00,1.25,14606.0,United Kingdom,12.5
549148,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2011-04-06 15:31:00,2.08,14534.0,United Kingdom,10.4
564188,22508,DOORSTOP RETROSPOT HEART,2,2011-08-23 15:33:00,3.75,13140.0,United Kingdom,7.5
544271,21238,RED RETROSPOT CUP,8,2011-02-17 11:46:00,0.85,17083.0,United Kingdom,6.8
556926,22904,CALENDAR PAPER CUT DESIGN,1,2011-06-15 14:26:00,2.95,16324.0,United Kingdom,2.95
573360,21754,HOME BUILDING BLOCK WORD,1,2011-10-30 12:51:00,6.25,15748.0,United Kingdom,6.25
537653,22867,HAND WARMER BIRD DESIGN,4,2010-12-07 15:54:00,2.1,17897.0,United Kingdom,8.4
581449,22865,HAND WARMER OWL DESIGN,1,2011-12-08 17:37:00,2.1,12748.0,United Kingdom,2.1
555547,21544,SKULLS  WATER TRANSFER TATTOOS ,12,2011-06-05 13:13:00,0.85,12681.0,France,10.2
558542,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,4,2011-06-30 12:23:00,2.95,13593.0,United Kingdom,11.8
563911,23345, DOLLY GIRL BEAKER,12,2011-08-21 12:39:00,1.25,16265.0,United Kingdom,15.0
573407,22077,6 RIBBONS RUSTIC CHARM,1,2011-10-30 15:58:00,1.95,18067.0,United Kingdom,1.95
549558,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,2011-04-10 13:21:00,2.55,15058.0,United Kingdom,2.55
553055,23170,REGENCY TEA PLATE ROSES ,12,2011-05-13 10:35:00,1.65,16618.0,United Kingdom,19.799999999999997
572668,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-10-25 13:07:00,8.25,18045.0,United Kingdom,8.25
559866,22549,PICTURE DOMINOES,12,2011-07-13 10:43:00,1.45,15795.0,United Kingdom,17.4
573578,23215,JINGLE BELL HEART ANTIQUE SILVER,24,2011-10-31 14:13:00,2.08,16018.0,United Kingdom,49.92
540642,22629,SPACEBOY LUNCH BOX ,24,2011-01-10 13:22:00,1.95,12681.0,France,46.8
558996,20750,RED RETROSPOT MINI CASES,2,2011-07-05 12:11:00,7.95,13085.0,United Kingdom,15.9
568203,35970,ZINC FOLKART SLEIGH BELLS,12,2011-09-25 15:15:00,1.69,13435.0,United Kingdom,20.28
563090,22983,CARD BILLBOARD FONT,12,2011-08-11 17:00:00,0.42,16186.0,United Kingdom,5.04
565726,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-09-06 11:58:00,1.65,14360.0,United Kingdom,16.5
546502,22429,ENAMEL MEASURING JUG CREAM,1,2011-03-14 11:46:00,4.25,16005.0,United Kingdom,4.25
559863,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2,2011-07-13 10:33:00,3.29,15039.0,United Kingdom,6.58
566213,23021,GLASS BONNE JAM JAR,4,2011-09-09 15:09:00,4.15,14895.0,United Kingdom,16.6
564437,23207,LUNCH BAG ALPHABET DESIGN,10,2011-08-25 12:10:00,1.65,13320.0,United Kingdom,16.5
562101,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-08-02 14:04:00,0.85,13850.0,United Kingdom,8.5
567798,21622,VINTAGE UNION JACK CUSHION COVER,6,2011-09-22 12:00:00,4.95,13089.0,United Kingdom,29.700000000000003
575897,22560,TRADITIONAL MODELLING CLAY,24,2011-11-11 14:53:00,1.25,15492.0,United Kingdom,30.0
578926,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2011-11-27 12:24:00,2.1,18156.0,United Kingdom,2.1
562153,23191,BUNDLE OF 3 RETRO NOTE BOOKS,48,2011-08-03 11:21:00,1.45,14088.0,United Kingdom,69.6
555568,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,5,2011-06-05 15:25:00,1.25,17589.0,United Kingdom,6.25
545518,85186A,EASTER BUNNY GARLAND OF FLOWERS,48,2011-03-03 12:24:00,0.42,18218.0,United Kingdom,20.16
577542,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,10,2011-11-20 14:33:00,0.29,13565.0,United Kingdom,2.9
563175,23287,RED VINTAGE SPOT BEAKER,36,2011-08-12 14:02:00,0.85,14855.0,United Kingdom,30.599999999999998
549117,21398,RED POLKADOT COFFEE  MUG,48,2011-04-06 12:56:00,0.39,13491.0,United Kingdom,18.72
557961,23209,LUNCH BAG DOILEY PATTERN ,10,2011-06-24 08:40:00,1.65,18257.0,United Kingdom,16.5
575760,23356,LOVE HOT WATER BOTTLE,2,2011-11-11 10:50:00,5.95,15965.0,United Kingdom,11.9
577785,22617,BAKING SET SPACEBOY DESIGN,1,2011-11-21 16:25:00,4.95,16369.0,United Kingdom,4.95
555545,20727,LUNCH BAG  BLACK SKULL.,10,2011-06-05 13:08:00,1.65,17735.0,United Kingdom,16.5
576112,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-11-14 10:34:00,4.15,14902.0,United Kingdom,16.6
559173,16161P,WRAP ENGLISH ROSE ,25,2011-07-07 10:03:00,0.42,12540.0,Spain,10.5
578108,51014L,"FEATHER PEN,LIGHT PINK",72,2011-11-23 09:20:00,0.39,14912.0,Italy,28.080000000000002
566025,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-09-08 12:55:00,3.75,17634.0,United Kingdom,3.75
538369,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2010-12-12 11:06:00,8.5,17251.0,United Kingdom,17.0
542791,84988,SET OF 72 PINK HEART PAPER DOILIES,9,2011-02-01 10:47:00,1.45,15039.0,United Kingdom,13.049999999999999
571496,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-10-17 15:02:00,0.55,13265.0,United Kingdom,13.200000000000001
572287,48185,DOORMAT FAIRY CAKE,1,2011-10-23 12:26:00,8.25,15584.0,United Kingdom,8.25
578509,22334,DINOSAUR PARTY BAG + STICKER SET,8,2011-11-24 13:17:00,1.65,12705.0,Germany,13.2
569866,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,14,2011-10-06 14:50:00,0.29,12757.0,Portugal,4.06
572613,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-25 11:28:00,12.75,15345.0,United Kingdom,25.5
537781,22030,SWALLOWS GREETING CARD,12,2010-12-08 12:46:00,0.42,17341.0,United Kingdom,5.04
579427,22667,RECIPE BOX RETROSPOT ,2,2011-11-29 13:04:00,2.95,16479.0,United Kingdom,5.9
556537,21417,COCKLE SHELL DISH,12,2011-06-13 12:38:00,2.1,17725.0,United Kingdom,25.200000000000003
571227,84792,ENCHANTED BIRD COATHANGER 5 HOOK,8,2011-10-14 13:54:00,4.65,12477.0,Germany,37.2
573364,22695,WICKER WREATH SMALL,4,2011-10-30 13:09:00,1.45,14710.0,United Kingdom,5.8
562587,20749,ASSORTED COLOUR MINI CASES,4,2011-08-07 14:34:00,7.95,15640.0,United Kingdom,31.8
573415,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,2,2011-10-30 16:17:00,0.79,13607.0,United Kingdom,1.58
550332,22060,LARGE CAKE STAND HANGING HEARTS,1,2011-04-17 13:53:00,3.95,13474.0,United Kingdom,3.95
549911,16161U,WRAP SUKI AND FRIENDS,25,2011-04-13 08:26:00,0.42,14060.0,United Kingdom,10.5
577696,22074,6 RIBBONS SHIMMERING PINKS ,1,2011-11-21 11:57:00,1.65,16406.0,United Kingdom,1.65
553873,85099B,JUMBO BAG RED RETROSPOT,20,2011-05-19 14:42:00,2.08,14859.0,United Kingdom,41.6
559200,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2011-07-07 10:36:00,1.25,13291.0,United Kingdom,10.0
542275,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-01-27 10:18:00,4.95,13089.0,United Kingdom,29.700000000000003
576860,21991,BOHEMIAN COLLAGE STATIONERY SET,3,2011-11-16 15:58:00,1.25,17602.0,United Kingdom,3.75
544278,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-02-17 12:01:00,2.1,15382.0,United Kingdom,12.600000000000001
563755,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2011-08-19 10:58:00,0.39,17612.0,United Kingdom,4.68
566866,21181,PLEASE ONE PERSON METAL SIGN,48,2011-09-15 12:55:00,1.85,13694.0,United Kingdom,88.80000000000001
542908,22804,CANDLEHOLDER PINK HANGING HEART,12,2011-02-01 15:24:00,2.95,13110.0,United Kingdom,35.400000000000006
575602,23209,LUNCH BAG VINTAGE DOILY ,2,2011-11-10 12:27:00,1.65,17059.0,United Kingdom,3.3
559807,22675,FRENCH KITCHEN SIGN BLUE METAL,2,2011-07-12 14:48:00,1.25,17841.0,United Kingdom,2.5
556462,21155,RED RETROSPOT PEG BAG,1,2011-06-12 10:46:00,2.55,14450.0,United Kingdom,2.55
571684,21809,CHRISTMAS HANGING TREE WITH BELL,2,2011-10-18 14:11:00,0.39,16730.0,United Kingdom,0.78
549548,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2011-04-10 11:35:00,2.95,13548.0,United Kingdom,2.95
566562,22732,3D VINTAGE CHRISTMAS STICKERS ,12,2011-09-13 12:18:00,1.25,17365.0,United Kingdom,15.0
561035,21694,SMALL REGAL  SILVER CANDLEPOT ,96,2011-07-24 11:52:00,2.55,17312.0,United Kingdom,244.79999999999998
555872,17136A,BLUE STONES ON WIRE FOR CANDLE,24,2011-06-07 15:04:00,0.08,13395.0,United Kingdom,1.92
545140,POST,POSTAGE,2,2011-02-28 12:08:00,15.0,12464.0,Belgium,30.0
550331,21383,PACK OF 12 STICKY BUNNIES,1,2011-04-17 13:43:00,0.65,15555.0,United Kingdom,0.65
564181,23169,CLASSIC GLASS COOKIE JAR,6,2011-08-23 14:53:00,4.15,13862.0,United Kingdom,24.900000000000002
577483,23378,PACK OF 12 50'S CHRISTMAS TISSUES,4,2011-11-20 11:50:00,0.39,14502.0,United Kingdom,1.56
563533,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-08-17 11:14:00,1.65,16241.0,United Kingdom,3.3
556484,84991,60 TEATIME FAIRY CAKE CASES,6,2011-06-12 13:17:00,0.55,16938.0,United Kingdom,3.3000000000000003
540953,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,2011-01-12 13:16:00,3.25,14587.0,United Kingdom,6.5
574707,22728,ALARM CLOCK BAKELIKE PINK,2,2011-11-06 14:08:00,3.75,17107.0,United Kingdom,7.5
566717,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-09-14 12:14:00,2.95,17841.0,United Kingdom,2.95
C580597,23302,KNEELING MAT HOUSEWORK  DESIGN,-6,2011-12-05 11:02:00,0.79,16360.0,United Kingdom,-4.74
575607,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2011-11-10 12:37:00,5.79,14096.0,United Kingdom,11.58
563739,22994,TRAVEL CARD WALLET RETROSPOT,24,2011-08-18 20:05:00,0.42,17750.0,United Kingdom,10.08
C559939,84688,BEACH HUT DESIGN BLACKBOARD,-12,2011-07-14 10:19:00,4.25,14426.0,United Kingdom,-51.0
537915,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2010-12-09 10:55:00,4.95,12797.0,Portugal,14.850000000000001
572294,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-10-23 13:10:00,2.1,13471.0,United Kingdom,12.600000000000001
581334,84920,PINK FLOWER FABRIC PONY,3,2011-12-08 12:07:00,3.75,17841.0,United Kingdom,11.25
568663,23427,STOOL HOME SWEET HOME ,2,2011-09-28 12:46:00,12.5,14440.0,United Kingdom,25.0
546774,21195,PINK  HONEYCOMB PAPER BALL ,2,2011-03-16 15:45:00,2.1,14505.0,United Kingdom,4.2
538832,21494,ROTATING LEAVES T-LIGHT HOLDER,12,2010-12-14 13:03:00,1.25,17158.0,United Kingdom,15.0
559707,POST,POSTAGE,2,2011-07-12 10:04:00,40.0,12358.0,Austria,80.0
566053,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-09-08 14:57:00,0.55,14410.0,United Kingdom,1.1
544909,85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,24,2011-02-24 14:32:00,0.85,14298.0,United Kingdom,20.4
537773,22150,3 STRIPEY MICE FELTCRAFT,2,2010-12-08 12:36:00,1.95,16016.0,United Kingdom,3.9
549305,22429,ENAMEL MEASURING JUG CREAM,4,2011-04-08 08:40:00,4.25,15189.0,United Kingdom,17.0
574657,23343,JUMBO BAG VINTAGE CHRISTMAS ,7,2011-11-06 11:43:00,2.08,13772.0,United Kingdom,14.56
562772,21259,VICTORIAN SEWING BOX SMALL ,1,2011-08-09 12:07:00,5.95,13097.0,United Kingdom,5.95
549448,21832,CHOCOLATE CALCULATOR,12,2011-04-08 14:07:00,1.65,13078.0,United Kingdom,19.799999999999997
547058,20726,LUNCH BAG WOODLAND,10,2011-03-20 12:44:00,1.65,14232.0,United Kingdom,16.5
578284,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-11-23 13:56:00,0.65,14385.0,United Kingdom,10.4
569246,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-10-03 09:57:00,4.13,14096.0,United Kingdom,4.13
575516,22834,HAND WARMER BABUSHKA DESIGN,12,2011-11-10 10:45:00,2.1,17340.0,United Kingdom,25.200000000000003
545045,21755,LOVE BUILDING BLOCK WORD,2,2011-02-27 11:40:00,5.95,15708.0,United Kingdom,11.9
555604,20728,LUNCH BAG CARS BLUE,10,2011-06-06 11:37:00,1.65,16612.0,United Kingdom,16.5
566269,85185B,PINK HORSE SOCK PUPPET,1,2011-09-11 13:39:00,2.95,17864.0,United Kingdom,2.95
C554532,47566,PARTY BUNTING,-4,2011-05-24 17:32:00,4.95,14194.0,United Kingdom,-19.8
572096,22776,SWEETHEART 3 TIER CAKE STAND ,1,2011-10-20 15:20:00,9.95,16813.0,United Kingdom,9.95
571303,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-10-17 09:36:00,1.25,13875.0,United Kingdom,15.0
567183,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2011-09-18 15:32:00,1.65,14769.0,United Kingdom,6.6
549670,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,2011-04-11 12:45:00,2.95,16168.0,United Kingdom,35.400000000000006
574726,22151,PLACE SETTING WHITE HEART,24,2011-11-06 14:56:00,0.42,14664.0,United Kingdom,10.08
567959,20719,WOODLAND CHARLOTTE BAG,40,2011-09-23 09:13:00,0.85,12516.0,Germany,34.0
546092,15056N,EDWARDIAN PARASOL NATURAL,3,2011-03-09 11:54:00,5.95,17138.0,United Kingdom,17.85
570983,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,2,2011-10-13 11:57:00,4.15,14963.0,United Kingdom,8.3
558963,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-07-05 10:57:00,2.55,14235.0,United Kingdom,81.6
560601,21967,PACK OF 12 SKULL TISSUES,1,2011-07-19 17:17:00,0.29,16764.0,United Kingdom,0.29
575482,22983,CARD BILLBOARD FONT,12,2011-11-09 16:33:00,0.42,15916.0,United Kingdom,5.04
566396,23174,REGENCY SUGAR BOWL GREEN,12,2011-09-12 12:51:00,4.15,14292.0,United Kingdom,49.800000000000004
555400,22847,BREAD BIN DINER STYLE IVORY,9,2011-06-02 17:50:00,14.95,14088.0,United Kingdom,134.54999999999998
570448,16161P,WRAP ENGLISH ROSE ,25,2011-10-10 14:55:00,0.42,13224.0,United Kingdom,10.5
547871,84519B,CARROT CHARLIE+LOLA COASTER SET,3,2011-03-27 14:28:00,1.25,16931.0,United Kingdom,3.75
560503,23207,LUNCH BAG ALPHABET DESIGN,10,2011-07-19 11:40:00,1.65,17682.0,United Kingdom,16.5
538657,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2010-12-13 15:26:00,7.95,15867.0,United Kingdom,15.9
570671,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-10-11 14:51:00,4.15,16171.0,United Kingdom,24.900000000000002
573347,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,2011-10-30 12:26:00,1.25,13137.0,United Kingdom,2.5
569136,22564,ALPHABET STENCIL CRAFT,2,2011-09-30 14:41:00,1.25,15834.0,United Kingdom,2.5
538856,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2010-12-14 13:51:00,0.55,14057.0,United Kingdom,13.200000000000001
544307,22713,CARD I LOVE LONDON ,24,2011-02-17 14:04:00,0.42,15903.0,United Kingdom,10.08
548011,22382,LUNCH BAG SPACEBOY DESIGN ,200,2011-03-29 11:14:00,1.45,14646.0,Netherlands,290.0
578068,23138,SINGLE WIRE HOOK IVORY HEART,2,2011-11-22 15:45:00,1.45,14505.0,United Kingdom,2.9
575692,20974,12 PENCILS SMALL TUBE SKULL,5,2011-11-10 16:27:00,0.65,12508.0,France,3.25
574694,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-06 13:36:00,12.75,12381.0,Norway,25.5
565329,22505,MEMO BOARD COTTAGE DESIGN,1,2011-09-02 13:54:00,4.95,14606.0,United Kingdom,4.95
580647,22816,CARD MOTORBIKE SANTA,12,2011-12-05 13:14:00,0.42,14083.0,United Kingdom,5.04
558619,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-06-30 16:28:00,1.69,14401.0,United Kingdom,13.52
565971,23343,JUMBO BAG VINTAGE CHRISTMAS ,3,2011-09-08 11:27:00,2.08,13571.0,United Kingdom,6.24
550971,22568,FELTCRAFT CUSHION OWL,4,2011-04-21 17:03:00,3.75,13482.0,United Kingdom,15.0
538171,22748,POPPY'S PLAYHOUSE KITCHEN,2,2010-12-09 20:01:00,2.1,17530.0,United Kingdom,4.2
575583,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-11-10 11:55:00,1.25,14456.0,United Kingdom,1.25
553859,21275,ZINC TOP  2 DOOR WOODEN SHELF ,1,2011-05-19 13:35:00,16.95,14505.0,United Kingdom,16.95
573076,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-10-27 14:05:00,4.95,13488.0,United Kingdom,19.8
553143,21955,DOORMAT UNION JACK GUNS AND ROSES,2,2011-05-13 13:15:00,7.95,12695.0,France,15.9
572058,23174,REGENCY SUGAR BOWL GREEN,1,2011-10-20 12:43:00,4.15,18252.0,United Kingdom,4.15
557263,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,72,2011-06-19 11:08:00,0.36,14646.0,Netherlands,25.919999999999998
547195,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-03-21 12:42:00,1.25,17204.0,United Kingdom,30.0
570197,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2011-10-07 15:45:00,1.45,13755.0,United Kingdom,1.45
554948,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-05-27 14:29:00,3.75,14447.0,United Kingdom,15.0
544067,20762,GREEN FERN SKETCHBOOK ,3,2011-02-15 14:02:00,3.75,16431.0,United Kingdom,11.25
548792,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2011-04-04 12:42:00,0.55,14711.0,United Kingdom,1.1
569692,85099F,JUMBO BAG STRAWBERRY,10,2011-10-05 15:17:00,2.08,14389.0,United Kingdom,20.8
542719,22251,BIRDHOUSE DECORATION MAGIC GARDEN,1,2011-01-31 14:18:00,1.25,17619.0,United Kingdom,1.25
561888,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-07-31 13:36:00,0.83,14092.0,United Kingdom,6.64
560875,23201,JUMBO BAG ALPHABET,10,2011-07-21 15:12:00,2.08,13562.0,United Kingdom,20.8
548740,22087,PAPER BUNTING WHITE LACE,6,2011-04-04 11:34:00,2.95,13319.0,United Kingdom,17.700000000000003
561113,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,10,2011-07-25 12:09:00,1.25,17841.0,United Kingdom,12.5
564856,22507,MEMO BOARD RETROSPOT  DESIGN,12,2011-08-31 09:11:00,4.95,12477.0,Germany,59.400000000000006
572075,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-10-20 13:55:00,3.75,16846.0,United Kingdom,15.0
544193,85232A,SET/3 POLKADOT STACKING TINS,3,2011-02-17 08:23:00,4.95,12431.0,Belgium,14.850000000000001
572283,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,4,2011-10-23 11:42:00,0.29,15000.0,United Kingdom,1.16
561917,23199,JUMBO BAG APPLES,1,2011-08-01 11:57:00,2.08,16904.0,United Kingdom,2.08
570839,20984,12 PENCILS TALL TUBE POSY,24,2011-10-12 14:08:00,0.29,14911.0,EIRE,6.959999999999999
570501,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-10-11 09:23:00,2.95,14857.0,United Kingdom,35.400000000000006
553412,22597,MUSICAL ZINC HEART DECORATION ,12,2011-05-17 09:40:00,0.85,14344.0,United Kingdom,10.2
571747,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-10-19 10:59:00,2.95,13849.0,United Kingdom,23.6
571926,22382,LUNCH BAG SPACEBOY DESIGN ,20,2011-10-19 16:41:00,1.65,16722.0,United Kingdom,33.0
553752,62043B,BLUE CHECK BAG W HANDLE 34X20CM,2,2011-05-19 10:20:00,0.83,14896.0,United Kingdom,1.66
573377,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-10-30 13:51:00,3.75,14653.0,United Kingdom,3.75
541214,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,2011-01-14 13:41:00,5.45,15570.0,United Kingdom,16.35
577696,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,2011-11-21 11:57:00,1.25,16406.0,United Kingdom,1.25
573348,23109,PACK OF SIX LED TEA LIGHTS,1,2011-10-30 12:27:00,2.89,14487.0,United Kingdom,2.89
579263,23498,CLASSIC BICYCLE CLIPS ,12,2011-11-29 09:14:00,1.45,13599.0,United Kingdom,17.4
575919,21530,DAIRY MAID TOASTRACK,5,2011-11-11 17:00:00,0.79,15311.0,United Kingdom,3.95
555570,22427,ENAMEL FLOWER JUG CREAM,3,2011-06-05 15:36:00,5.95,15152.0,United Kingdom,17.85
554306,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,2011-05-23 14:59:00,4.15,15734.0,United Kingdom,16.6
544481,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-02-21 10:36:00,1.25,18155.0,United Kingdom,15.0
560271,22960,JAM MAKING SET WITH JARS,1,2011-07-17 14:51:00,4.25,16474.0,United Kingdom,4.25
574287,23045,PAPER LANTERN 5 POINT STAR MOON ,1,2011-11-03 15:09:00,4.15,14723.0,United Kingdom,4.15
538035,21907,I'M ON HOLIDAY METAL SIGN,2,2010-12-09 13:03:00,2.1,16065.0,United Kingdom,4.2
547662,22654,DELUXE SEWING KIT ,2,2011-03-24 13:12:00,5.95,14085.0,United Kingdom,11.9
564896,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-31 11:06:00,1.65,13726.0,United Kingdom,16.5
569228,85032B,BLOSSOM IMAGES GIFT WRAP SET,12,2011-10-02 14:47:00,0.65,15547.0,United Kingdom,7.800000000000001
552316,22383,LUNCH BAG SUKI DESIGN ,10,2011-05-08 16:11:00,1.65,15674.0,United Kingdom,16.5
544303,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-02-17 13:28:00,0.55,18116.0,United Kingdom,0.55
C569119,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-09-30 12:57:00,1.25,14194.0,United Kingdom,-1.25
574920,22384,LUNCH BAG PINK POLKADOT,10,2011-11-07 16:34:00,1.65,13985.0,United Kingdom,16.5
568797,85099B,JUMBO BAG RED RETROSPOT,200,2011-09-29 10:22:00,1.75,13694.0,United Kingdom,350.0
565585,20713,JUMBO BAG OWLS,10,2011-09-05 13:22:00,2.08,16172.0,United Kingdom,20.8
571556,23199,JUMBO BAG APPLES,10,2011-10-18 09:24:00,2.08,12662.0,Germany,20.8
581486,22561,WOODEN SCHOOL COLOURING SET,12,2011-12-09 09:38:00,1.65,17001.0,United Kingdom,19.799999999999997
555930,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-06-08 08:26:00,0.85,14745.0,United Kingdom,10.2
546944,48138,DOORMAT UNION FLAG,2,2011-03-18 11:13:00,7.95,14701.0,United Kingdom,15.9
558758,84817,DANISH ROSE DECORATIVE PLATE,12,2011-07-03 12:27:00,2.1,17939.0,United Kingdom,25.200000000000003
569246,21935,SUKI  SHOULDER BAG,1,2011-10-03 09:57:00,1.63,14096.0,United Kingdom,1.63
574102,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-11-03 10:27:00,0.85,16128.0,United Kingdom,10.2
579497,21903,MAN FLU METAL SIGN,1,2011-11-29 15:39:00,2.1,14349.0,United Kingdom,2.1
556115,22161,HEART DECORATION RUSTIC HANGING ,24,2011-06-09 09:39:00,0.19,15241.0,United Kingdom,4.5600000000000005
547078,82600,NO SINGING METAL SIGN,12,2011-03-20 14:41:00,2.1,14408.0,United Kingdom,25.200000000000003
576920,16161P,WRAP ENGLISH ROSE ,25,2011-11-17 10:49:00,0.42,13871.0,United Kingdom,10.5
560212,20702,PINK PADDED MOBILE,1,2011-07-15 14:58:00,4.25,14722.0,United Kingdom,4.25
539053,79321,CHILLI LIGHTS,1,2010-12-15 16:32:00,4.95,16725.0,United Kingdom,4.95
558467,22624,IVORY KITCHEN SCALES,1,2011-06-29 15:22:00,8.5,17757.0,United Kingdom,8.5
559921,22100,SKULLS SQUARE TISSUE BOX,1,2011-07-13 15:42:00,0.39,13667.0,United Kingdom,0.39
568531,22571,ROCKING HORSE RED CHRISTMAS ,6,2011-09-27 13:49:00,0.85,16713.0,United Kingdom,5.1
576927,23291,DOLLY GIRL CHILDRENS CUP,8,2011-11-17 11:02:00,1.25,12567.0,France,10.0
560018,21213,PACK OF 72 SKULL CAKE CASES,1,2011-07-14 12:52:00,0.55,15987.0,United Kingdom,0.55
548176,22464,HANGING METAL HEART LANTERN,6,2011-03-29 14:20:00,1.65,13439.0,United Kingdom,9.899999999999999
